,img_path,filename,og_id,mouse_id,mouse_score
1295,AZ/NASHImages/NASH-10.12.21/TL04142_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-02-47+0100.jpg,TL04142,AZ_72,4.0
1296,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-09-14+0100.jpg,TL04138,AZ_73,4.0
1297,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-10-39+0100.jpg,TL04138,AZ_73,4.0
1298,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-11-41+0100.jpg,TL04138,AZ_73,4.0
1299,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-10-24+0100.jpg,TL04138,AZ_73,4.0
1300,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-10-48+0100.jpg,TL04138,AZ_73,4.0
1301,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-10-16+0100.jpg,TL04138,AZ_73,4.0
1302,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-11-18+0100.jpg,TL04138,AZ_73,4.0
1303,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-10-31+0100.jpg,TL04138,AZ_73,4.0
1304,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-07-58+0100.jpg,TL04138,AZ_73,4.0
1305,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-07-54+0100.jpg,TL04138,AZ_73,4.0
1306,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-11-48+0100.jpg,TL04138,AZ_73,4.0
1307,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-09-05+0100.jpg,TL04138,AZ_73,4.0
1308,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-08-09+0100.jpg,TL04138,AZ_73,4.0
1309,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-11-32+0100.jpg,TL04138,AZ_73,4.0
1310,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-09-39+0100.jpg,TL04138,AZ_73,4.0
1311,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-09-51+0100.jpg,TL04138,AZ_73,4.0
1312,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-09-40+0100.jpg,TL04138,AZ_73,4.0
1313,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-08-38+0100.jpg,TL04138,AZ_73,4.0
1314,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-11-25+0100.jpg,TL04138,AZ_73,4.0
1315,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-10-57+0100.jpg,TL04138,AZ_73,4.0
1316,AZ/NASHImages/NASH-10.12.21/TL04138_2021-12-10_BCS4+,grey_ThermalCamera2021-12-10_14-10-06+0100.jpg,TL04138,AZ_73,4.0
1317,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-26-30+0100.jpg,TL04158,AZ_74,4.0
1318,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-26-50+0100.jpg,TL04158,AZ_74,4.0
1319,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-26-39+0100.jpg,TL04158,AZ_74,4.0
1320,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-25-24+0100.jpg,TL04158,AZ_74,4.0
1321,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-24-32+0100.jpg,TL04158,AZ_74,4.0
1322,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-24-55+0100.jpg,TL04158,AZ_74,4.0
1323,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-25-07+0100.jpg,TL04158,AZ_74,4.0
1324,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-25-52+0100.jpg,TL04158,AZ_74,4.0
1325,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-25-00+0100.jpg,TL04158,AZ_74,4.0
1326,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-24-16+0100.jpg,TL04158,AZ_74,4.0
1327,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-26-44+0100.jpg,TL04158,AZ_74,4.0
1328,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-25-16+0100.jpg,TL04158,AZ_74,4.0
1329,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-25-57+0100.jpg,TL04158,AZ_74,4.0
1330,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-26-11+0100.jpg,TL04158,AZ_74,4.0
1331,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-26-22+0100.jpg,TL04158,AZ_74,4.0
1332,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-26-56+0100.jpg,TL04158,AZ_74,4.0
1333,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-25-45+0100.jpg,TL04158,AZ_74,4.0
1334,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-26-17+0100.jpg,TL04158,AZ_74,4.0
1335,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-23-41+0100.jpg,TL04158,AZ_74,4.0
1336,AZ/NASHImages/NASH-10.12.21/TL04158_2021-12-10_BCS4,grey_ThermalCamera2021-12-10_14-24-38+0100.jpg,TL04158,AZ_74,4.0
1337,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-42-18+0100.jpg,TL002968,AZ_75,4.0
1338,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-44+0100.jpg,TL002968,AZ_75,4.0
1339,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-27+0100.jpg,TL002968,AZ_75,4.0
1340,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-42-22+0100.jpg,TL002968,AZ_75,4.0
1341,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-44+0100.jpg,TL002968,AZ_75,4.0
1342,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-48+0100.jpg,TL002968,AZ_75,4.0
1343,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-42-35+0100.jpg,TL002968,AZ_75,4.0
1344,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-25+0100.jpg,TL002968,AZ_75,4.0
1345,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-15+0100.jpg,TL002968,AZ_75,4.0
1346,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-35+0100.jpg,TL002968,AZ_75,4.0
1347,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-44-20+0100.jpg,TL002968,AZ_75,4.0
1348,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-53+0100.jpg,TL002968,AZ_75,4.0
1349,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-58+0100.jpg,TL002968,AZ_75,4.0
1350,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-44-39+0100.jpg,TL002968,AZ_75,4.0
1351,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-38+0100.jpg,TL002968,AZ_75,4.0
1352,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-05+0100.jpg,TL002968,AZ_75,4.0
1353,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-44-43+0100.jpg,TL002968,AZ_75,4.0
1354,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-14+0100.jpg,TL002968,AZ_75,4.0
1355,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-10+0100.jpg,TL002968,AZ_75,4.0
1356,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-44-01+0100.jpg,TL002968,AZ_75,4.0
1357,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-53+0100.jpg,TL002968,AZ_75,4.0
1358,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-57+0100.jpg,TL002968,AZ_75,4.0
1359,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-38+0100.jpg,TL002968,AZ_75,4.0
1360,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-42-38+0100.jpg,TL002968,AZ_75,4.0
1361,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-09+0100.jpg,TL002968,AZ_75,4.0
1362,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-00+0100.jpg,TL002968,AZ_75,4.0
1363,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-44-06+0100.jpg,TL002968,AZ_75,4.0
1364,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-06+0100.jpg,TL002968,AZ_75,4.0
1365,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-42-07+0100.jpg,TL002968,AZ_75,4.0
1366,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-44-15+0100.jpg,TL002968,AZ_75,4.0
1367,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-32+0100.jpg,TL002968,AZ_75,4.0
1368,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-43-20+0100.jpg,TL002968,AZ_75,4.0
1369,AZ/NASHImages/NASH-23.03.22/TL002968_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_10-41-19+0100.jpg,TL002968,AZ_75,4.0
1370,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-20+0100.jpg,TL002978,AZ_76,4.0
1371,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-34-48+0100.jpg,TL002978,AZ_76,4.0
1372,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-55+0100.jpg,TL002978,AZ_76,4.0
1373,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-34-26+0100.jpg,TL002978,AZ_76,4.0
1374,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-54+0100.jpg,TL002978,AZ_76,4.0
1375,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-22+0100.jpg,TL002978,AZ_76,4.0
1376,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-45+0100.jpg,TL002978,AZ_76,4.0
1377,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-03+0100.jpg,TL002978,AZ_76,4.0
1378,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-34+0100.jpg,TL002978,AZ_76,4.0
1379,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-08+0100.jpg,TL002978,AZ_76,4.0
1380,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-34-45+0100.jpg,TL002978,AZ_76,4.0
1381,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-48+0100.jpg,TL002978,AZ_76,4.0
1382,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-45+0100.jpg,TL002978,AZ_76,4.0
1383,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-14+0100.jpg,TL002978,AZ_76,4.0
1384,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-49+0100.jpg,TL002978,AZ_76,4.0
1385,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-26+0100.jpg,TL002978,AZ_76,4.0
1386,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-34-07+0100.jpg,TL002978,AZ_76,4.0
1387,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-34-39+0100.jpg,TL002978,AZ_76,4.0
1388,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-17+0100.jpg,TL002978,AZ_76,4.0
1389,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-34-52+0100.jpg,TL002978,AZ_76,4.0
1390,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-17+0100.jpg,TL002978,AZ_76,4.0
1391,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-34-21+0100.jpg,TL002978,AZ_76,4.0
1392,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-53+0100.jpg,TL002978,AZ_76,4.0
1393,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-35-16+0100.jpg,TL002978,AZ_76,4.0
1394,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-35-07+0100.jpg,TL002978,AZ_76,4.0
1395,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-12+0100.jpg,TL002978,AZ_76,4.0
1396,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-29+0100.jpg,TL002978,AZ_76,4.0
1397,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-32+0100.jpg,TL002978,AZ_76,4.0
1398,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-09+0100.jpg,TL002978,AZ_76,4.0
1399,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-32-07+0100.jpg,TL002978,AZ_76,4.0
1400,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-35-14+0100.jpg,TL002978,AZ_76,4.0
1401,AZ/NASHImages/NASH-23.03.22/TL002978_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-33-26+0100.jpg,TL002978,AZ_76,4.0
1402,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-41+0100.jpg,TL002974,AZ_77,4.0
1403,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-29-09+0100.jpg,TL002974,AZ_77,4.0
1404,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-59+0100.jpg,TL002974,AZ_77,4.0
1405,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-46+0100.jpg,TL002974,AZ_77,4.0
1406,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-19+0100.jpg,TL002974,AZ_77,4.0
1407,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-30+0100.jpg,TL002974,AZ_77,4.0
1408,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-29-14+0100.jpg,TL002974,AZ_77,4.0
1409,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-29-24+0100.jpg,TL002974,AZ_77,4.0
1410,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-43+0100.jpg,TL002974,AZ_77,4.0
1411,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-07+0100.jpg,TL002974,AZ_77,4.0
1412,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-29+0100.jpg,TL002974,AZ_77,4.0
1413,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-26-38+0100.jpg,TL002974,AZ_77,4.0
1414,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-24+0100.jpg,TL002974,AZ_77,4.0
1415,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-56+0100.jpg,TL002974,AZ_77,4.0
1416,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-26-28+0100.jpg,TL002974,AZ_77,4.0
1417,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-24+0100.jpg,TL002974,AZ_77,4.0
1418,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-54+0100.jpg,TL002974,AZ_77,4.0
1419,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-52+0100.jpg,TL002974,AZ_77,4.0
1420,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-26-59+0100.jpg,TL002974,AZ_77,4.0
1421,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-26-48+0100.jpg,TL002974,AZ_77,4.0
1422,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-36+0100.jpg,TL002974,AZ_77,4.0
1423,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-09+0100.jpg,TL002974,AZ_77,4.0
1424,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-19+0100.jpg,TL002974,AZ_77,4.0
1425,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-14+0100.jpg,TL002974,AZ_77,4.0
1426,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-26-55+0100.jpg,TL002974,AZ_77,4.0
1427,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-29-18+0100.jpg,TL002974,AZ_77,4.0
1428,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-26-31+0100.jpg,TL002974,AZ_77,4.0
1429,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-28-45+0100.jpg,TL002974,AZ_77,4.0
1430,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-26-44+0100.jpg,TL002974,AZ_77,4.0
1431,AZ/NASHImages/NASH-23.03.22/TL002974_2022-03-24_BCS4-,grey_ThermalCamera2022-03-24_12-27-04+0100.jpg,TL002974,AZ_77,4.0
1432,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-21-25+0100.jpg,TL002971,AZ_78,3.0
1433,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-23-10+0100.jpg,TL002971,AZ_78,3.0
1434,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-59+0100.jpg,TL002971,AZ_78,3.0
1435,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-21-59+0100.jpg,TL002971,AZ_78,3.0
1436,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-16+0100.jpg,TL002971,AZ_78,3.0
1437,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-21-20+0100.jpg,TL002971,AZ_78,3.0
1438,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-07+0100.jpg,TL002971,AZ_78,3.0
1439,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-23-37+0100.jpg,TL002971,AZ_78,3.0
1440,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-23-16+0100.jpg,TL002971,AZ_78,3.0
1441,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-27+0100.jpg,TL002971,AZ_78,3.0
1442,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-56+0100.jpg,TL002971,AZ_78,3.0
1443,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-30+0100.jpg,TL002971,AZ_78,3.0
1444,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-21-31+0100.jpg,TL002971,AZ_78,3.0
1445,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-36+0100.jpg,TL002971,AZ_78,3.0
1446,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-23-21+0100.jpg,TL002971,AZ_78,3.0
1447,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-21-37+0100.jpg,TL002971,AZ_78,3.0
1448,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-23-04+0100.jpg,TL002971,AZ_78,3.0
1449,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-23-40+0100.jpg,TL002971,AZ_78,3.0
1450,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-21-54+0100.jpg,TL002971,AZ_78,3.0
1451,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-23-05+0100.jpg,TL002971,AZ_78,3.0
1452,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-52+0100.jpg,TL002971,AZ_78,3.0
1453,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-13+0100.jpg,TL002971,AZ_78,3.0
1454,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-23-45+0100.jpg,TL002971,AZ_78,3.0
1455,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-22-47+0100.jpg,TL002971,AZ_78,3.0
1456,AZ/NASHImages/NASH-23.03.22/TL002971_2022-03-24_BCS3+,grey_ThermalCamera2022-03-24_12-21-48+0100.jpg,TL002971,AZ_78,3.0
